original_seq	label	blocks
chr7-16693883-16694047_CPRN	chr7-16693883-16694047_CPRN_WT;HAND_swapI	a,b,c,d,e,f,g,h,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113dCRX-F_v3	A,B,C,D,E,F,G,Hx109-123,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_27dRORB-R,113dCRX-F_v3	A,Bx23-40,C,D,E,F,G,Hx109-123,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_27dRORB-R,79dCRX-F,113dCRX-F_v3	A,Bx23-40,C,D,E,Fx75-89,G,Hx109-123,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_27dRORB-R,79dCRX-F_v2	A,Bx23-40,C,D,E,Fx75-89,G,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_27dRORB-R_v3	A,Bx23-40,C,D,E,F,G,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_79dCRX-F,113dCRX-F_v2	A,B,C,D,E,Fx75-89,G,Hx109-123,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_79dCRX-F_v2	A,B,C,D,E,Fx75-89,G,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_moveDH	A,B,C,H,E,F,G,D,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_moveDH-swapBF	A,b,C,H,E,f,G,D,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer1-23Scramble1	Ax0-23,B,C,D,E,F,G,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer1-23Scramble3	Ax0-23,B,C,D,E,F,G,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer1-23Scramble5	Ax0-23,B,C,D,E,F,G,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer124-143Scramble2	A,B,C,D,E,F,G,H,Ix123-143
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer124-143Scramble4	A,B,C,D,E,F,G,H,Ix123-143
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer124-164Scramble2	A,B,C,D,E,F,G,H,Ix123-164
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer124-164Scramble4	A,B,C,D,E,F,G,H,Ix123-164
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer134-153Scramble1	A,B,C,D,E,F,G,H,Ix133-153
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer134-153Scramble3	A,B,C,D,E,F,G,H,Ix133-153
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer134-153Scramble5	A,B,C,D,E,F,G,H,Ix133-153
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer144-163Scramble2	A,B,C,D,E,F,G,H,Ix143-163
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer144-163Scramble4	A,B,C,D,E,F,G,H,Ix143-163
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer145-164Scramble1	A,B,C,D,E,F,G,H,Ix144-164
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer145-164Scramble3	A,B,C,D,E,F,G,H,Ix144-164
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer145-164Scramble5	A,B,C,D,E,F,G,H,Ix144-164
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer41-60Scramble1	A,B,C,Dx40-47,Ex47-60,F,G,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer41-60Scramble3	A,B,C,Dx40-47,Ex47-60,F,G,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer41-60Scramble5	A,B,C,Dx40-47,Ex47-60,F,G,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer41-75Scramble2	A,B,C,Dx40-47,Ex47-71,Fx71-75,G,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer41-75Scramble4	A,B,C,Dx40-47,Ex47-71,Fx71-75,G,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer51-70Scramble2	A,B,C,D,Ex50-70,F,G,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer51-70Scramble4	A,B,C,D,Ex50-70,F,G,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer56-75Scramble1	A,B,C,D,Ex55-71,Fx71-75,G,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer56-75Scramble3	A,B,C,D,Ex55-71,Fx71-75,G,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer56-75Scramble5	A,B,C,D,Ex55-71,Fx71-75,G,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer90-109Scramble1	A,B,C,D,E,F,Gx89-109,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer90-109Scramble3	A,B,C,D,E,F,Gx89-109,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer90-109Scramble5	A,B,C,D,E,F,Gx89-109,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_swapA	a,B,C,D,E,F,G,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_swapAE	a,B,C,D,e,F,G,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_swapAEG	a,B,C,D,e,F,g,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_swapAEGI	a,B,C,D,e,F,g,H,i
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_swapAEI	a,B,C,D,e,F,G,H,i
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_swapAG	a,B,C,D,E,F,g,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_swapAGI	a,B,C,D,E,F,g,H,i
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_swapAI	a,B,C,D,E,F,G,H,i
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_swapBF	A,b,C,D,E,f,G,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_swapBFDH	A,b,C,d,E,f,G,h,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_swapDH	A,B,C,d,E,F,G,h,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_swapE	A,B,C,D,e,F,G,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_swapEG	A,B,C,D,e,F,g,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_swapEGI	A,B,C,D,e,F,g,H,i
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_swapEI	A,B,C,D,e,F,G,H,i
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_swapG	A,B,C,D,E,F,g,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_swapGI	A,B,C,D,E,F,g,H,i
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_swapI	A,B,C,D,E,F,G,H,i
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT	A,B,C,D,E,F,G,H,I
chr7-16693883-16694047_CPRN	chr7-16693883-16694047_CPRN_WT	a,b,c,d,e,f,g,h,i
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_79dCRX-F	A,B,C,Dx75-89,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_79dCRX-F,130dRORB-R	A,B,C,Dx75-89,E,Fx126-143,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_130dRORB-R	A,B,C,D,E,Fx126-143,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_130dRORB-R,79pCRX-F	A,B,C,Dx81C,E,Fx126-143,G
chr7-99397328-99397492_UPPE	chr7-99397328-99397492_UPPE_WT;HAND_otherRearranged-swapBD	a,F,c,D,e,f,g
chr7-99397328-99397492_UPPE	chr7-99397328-99397492_UPPE_WT;HAND_swapA	A,b,c,d,e,f,g
chr7-99397328-99397492_UPPE	chr7-99397328-99397492_UPPE_WT;HAND_swapAC	A,b,C,d,e,f,g
chr7-99397328-99397492_UPPE	chr7-99397328-99397492_UPPE_WT;HAND_swapACG	A,b,C,d,e,f,G
chr7-99397328-99397492_UPPE	chr7-99397328-99397492_UPPE_WT;HAND_swapAE	A,b,c,d,E,f,g
chr7-99397328-99397492_UPPE	chr7-99397328-99397492_UPPE_WT;HAND_swapAEG	A,b,c,d,E,f,G
chr7-99397328-99397492_UPPE	chr7-99397328-99397492_UPPE_WT;HAND_swapAG	A,b,c,d,e,f,G
chr7-99397328-99397492_UPPE	chr7-99397328-99397492_UPPE_WT;HAND_swapBF	a,B,c,d,e,F,g
chr7-99397328-99397492_UPPE	chr7-99397328-99397492_UPPE_WT;HAND_swapC	a,b,C,d,e,f,g
chr7-99397328-99397492_UPPE	chr7-99397328-99397492_UPPE_WT;HAND_swapCEG	a,b,C,d,E,f,G
chr7-99397328-99397492_UPPE	chr7-99397328-99397492_UPPE_WT;HAND_swapCG	a,b,C,d,e,f,G
chr7-99397328-99397492_UPPE	chr7-99397328-99397492_UPPE_WT;HAND_swapD	a,b,c,D,e,f,g
chr7-99397328-99397492_UPPE	chr7-99397328-99397492_UPPE_WT;HAND_swapE	a,b,c,d,E,f,g
chr7-99397328-99397492_UPPE	chr7-99397328-99397492_UPPE_WT;HAND_swapEG	a,b,c,d,E,f,G
chr7-99397328-99397492_UPPE	chr7-99397328-99397492_UPPE_WT;HAND_swapG	a,b,c,d,e,f,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_130dRORB-R_v3	A,B,C,D,E,Fx126-143,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_79dCRX-F,130dRORB-R_v2	A,B,C,Dx75-89,E,Fx126-143,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_79dCRX-F_v2	A,B,C,Dx75-89,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_moveBF-swapB	A,b,C,D,E,B,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_moveBF-swapD	A,F,C,d,E,B,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_otherRearranged-swapDF	A,B,C,d,E,b,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_otherRearranged-swapF	A,B,C,D,E,b,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer1-20Scramble2	Ax0-20,B,C,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer1-20Scramble4	Ax0-20,B,C,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer1-75Scramble1	Ax0-56,Bx56-67,Cx67-75,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer1-75Scramble3	Ax0-56,Bx56-67,Cx67-75,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer1-75Scramble5	Ax0-56,Bx56-67,Cx67-75,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer100-119Scramble2	A,B,C,D,Ex99-119,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer100-119Scramble4	A,B,C,D,Ex99-119,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer107-126Scramble1	A,B,C,D,Ex106-126,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer107-126Scramble3	A,B,C,D,Ex106-126,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer107-126Scramble5	A,B,C,D,Ex106-126,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer11-30Scramble1	Ax10-30,B,C,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer11-30Scramble3	Ax10-30,B,C,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer11-30Scramble5	Ax10-30,B,C,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer144-164Scramble1	A,B,C,D,E,F,Gx143-164
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer144-164Scramble3	A,B,C,D,E,F,Gx143-164
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer144-164Scramble5	A,B,C,D,E,F,Gx143-164
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer21-40Scramble2	Ax20-40,B,C,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer21-40Scramble4	Ax20-40,B,C,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer31-50Scramble1	Ax30-50,B,C,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer31-50Scramble3	Ax30-50,B,C,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer31-50Scramble5	Ax30-50,B,C,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer41-60Scramble2	Ax40-56,Bx56-60,C,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer41-60Scramble4	Ax40-56,Bx56-60,C,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer51-70Scramble1	Ax50-56,Bx56-67,Cx67-70,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer51-70Scramble3	Ax50-56,Bx56-67,Cx67-70,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer51-70Scramble5	Ax50-56,Bx56-67,Cx67-70,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer56-75Scramble2	Ax55-56,Bx56-67,Cx67-75,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer56-75Scramble4	Ax55-56,Bx56-67,Cx67-75,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer90-109Scramble1	A,B,C,D,Ex89-109,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer90-109Scramble3	A,B,C,D,Ex89-109,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer90-109Scramble5	A,B,C,D,Ex89-109,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer90-126Scramble2	A,B,C,D,Ex89-126,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer90-126Scramble4	A,B,C,D,Ex89-126,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_swapBFD	A,b,C,d,E,f,G
chr7-99397328-99397492_UPPE	chr7-99397328-99397492_UPPE_WT;HAND_moveBF-swapDF	a,f,c,D,e,F,g
chr7-99397328-99397492_UPPE	chr7-99397328-99397492_UPPE_WT;HAND_moveBF-swapF	a,f,c,d,e,F,g
chr7-99397328-99397492_UPPE	chr7-99397328-99397492_UPPE_WT;HAND_otherRearranged-swapB	a,F,c,d,e,f,g
chr7-99397328-99397492_UPPE	chr7-99397328-99397492_UPPE_WT;HAND_swapBFD	a,B,c,D,e,F,g
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_130dRORB-R_v2	A,B,C,D,E,Fx126-143,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_79dCRX-F,130dRORB-R_v3	A,B,C,Dx75-89,E,Fx126-143,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_79dCRX-F_v3	A,B,C,Dx75-89,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_moveBF	A,F,C,D,E,B,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_moveBF-swapBD	A,b,C,d,E,B,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer1-20Scramble1	Ax0-20,B,C,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer1-20Scramble3	Ax0-20,B,C,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer1-20Scramble5	Ax0-20,B,C,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer1-75Scramble2	Ax0-56,Bx56-67,Cx67-75,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer1-75Scramble4	Ax0-56,Bx56-67,Cx67-75,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer100-119Scramble1	A,B,C,D,Ex99-119,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer100-119Scramble3	A,B,C,D,Ex99-119,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer100-119Scramble5	A,B,C,D,Ex99-119,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer107-126Scramble2	A,B,C,D,Ex106-126,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer107-126Scramble4	A,B,C,D,Ex106-126,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer11-30Scramble2	Ax10-30,B,C,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer11-30Scramble4	Ax10-30,B,C,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer144-164Scramble2	A,B,C,D,E,F,Gx143-164
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer144-164Scramble4	A,B,C,D,E,F,Gx143-164
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer21-40Scramble1	Ax20-40,B,C,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer21-40Scramble3	Ax20-40,B,C,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer21-40Scramble5	Ax20-40,B,C,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer31-50Scramble2	Ax30-50,B,C,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer31-50Scramble4	Ax30-50,B,C,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer41-60Scramble1	Ax40-56,Bx56-60,C,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer41-60Scramble3	Ax40-56,Bx56-60,C,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer41-60Scramble5	Ax40-56,Bx56-60,C,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer51-70Scramble2	Ax50-56,Bx56-67,Cx67-70,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer51-70Scramble4	Ax50-56,Bx56-67,Cx67-70,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer56-75Scramble1	Ax55-56,Bx56-67,Cx67-75,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer56-75Scramble3	Ax55-56,Bx56-67,Cx67-75,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer56-75Scramble5	Ax55-56,Bx56-67,Cx67-75,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer90-109Scramble2	A,B,C,D,Ex89-109,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer90-109Scramble4	A,B,C,D,Ex89-109,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer90-126Scramble1	A,B,C,D,Ex89-126,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer90-126Scramble3	A,B,C,D,Ex89-126,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_spacer90-126Scramble5	A,B,C,D,Ex89-126,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_swapA	a,B,C,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_swapAC	a,B,c,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_swapACE	a,B,c,D,e,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_swapACG	a,B,c,D,E,F,g
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_swapAE	a,B,C,D,e,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_swapAEG	a,B,C,D,e,F,g
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_swapAG	a,B,C,D,E,F,g
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_swapBF	A,b,C,D,E,f,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_swapC	A,B,c,D,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_swapCE	A,B,c,D,e,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_swapCEG	A,B,c,D,e,F,g
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_swapCG	A,B,c,D,E,F,g
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_swapD	A,B,C,d,E,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_swapE	A,B,C,D,e,F,G
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_swapEG	A,B,C,D,e,F,g
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_swapG	A,B,C,D,E,F,g
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT	A,B,C,D,E,F,G
chr7-99397328-99397492_UPPE	chr7-99397328-99397492_UPPE_WT	a,b,c,d,e,f,g
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_79dCRX-F	A,B,C,Dx75-89,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_45dCRX-R,79dCRX-F	A,Bx41-55,C,Dx75-89,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_45dCRX-R,79dCRX-F_v2	A,Bx41-55,C,Dx75-89,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_45dCRX-R_v2	A,Bx41-55,C,D,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_79dCRX-F_v3	A,B,C,Dx75-89,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_otherRearranged-swapBD	A,f,C,d,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer1-20Scramble2	Ax0-20,B,C,D,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer1-20Scramble4	Ax0-20,B,C,D,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer1-41Scramble1	Ax0-41,B,C,D,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer1-41Scramble3	Ax0-41,B,C,D,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer1-41Scramble5	Ax0-41,B,C,D,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer100-119Scramble1	A,B,C,D,E,Fx99-102,Gx102-119
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer100-119Scramble3	A,B,C,D,E,Fx99-102,Gx102-119
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer100-119Scramble5	A,B,C,D,E,Fx99-102,Gx102-119
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer11-30Scramble1	Ax10-30,B,C,D,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer11-30Scramble3	Ax10-30,B,C,D,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer11-30Scramble5	Ax10-30,B,C,D,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer110-129Scramble2	A,B,C,D,E,F,Gx109-129
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer110-129Scramble4	A,B,C,D,E,F,Gx109-129
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer120-139Scramble1	A,B,C,D,E,F,Gx119-139
